,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_questionmark_directory,directory_length,qty_hyphen_file,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
58073,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,9,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
34509,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,9,0,0,0,0,0,0,9,0,3,-1,-1,-1,-1,-1,-1,0,0,1
13426,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
45054,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,1,0,0,0,0,0,0,10,0,6,-1,-1,-1,-1,-1,-1,0,0,0
20345,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,3,0,0,1,0,0,0,45,0,32,-1,-1,-1,-1,-1,-1,0,0,1
33350,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
17419,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,110,3,0,0,0,1,0,0,1,0,0,0,96,0,9,-1,-1,-1,-1,-1,-1,0,0,1
2987,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,73,4,0,0,0,11,0,0,1,0,0,0,40,0,0,-1,-1,-1,-1,-1,-1,0,0,1
52,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,64,3,0,0,0,6,0,0,1,0,1,0,44,0,8,-1,-1,-1,-1,-1,-1,0,0,1
52809,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,1,0,0,0,0,0,0,16,0,0,-1,-1,-1,-1,-1,-1,0,0,0
12946,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,2,0,0,0,0,0,0,5,0,4,-1,-1,-1,-1,-1,-1,0,0,1
44693,2,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,1,225,1,0,0,0,9,0,0,1,0,0,0,57,0,12,0,0,0,0,0,0,0,0,1
25877,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54005,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,6,0,0,1,0,0,0,10,0,9,-1,-1,-1,-1,-1,-1,0,0,1
24666,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,6,0,0,1,0,2,0,29,0,10,-1,-1,-1,-1,-1,-1,0,0,1
18144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
29078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54099,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,45,3,0,0,0,4,0,0,1,0,0,0,25,0,0,-1,-1,-1,-1,-1,-1,0,0,0
21905,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,3,0,0,0,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,0,0,1
15033,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,5,0,0,1,0,2,0,13,0,12,-1,-1,-1,-1,-1,-1,0,0,1
17712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36548,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,5,0,0,0,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,0,0,1
50645,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
44526,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,1,0,0,0,18,0,17,-1,-1,-1,-1,-1,-1,0,0,0
42361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
30724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
20771,3,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,1,132,2,0,0,0,5,0,0,1,0,0,0,19,0,9,0,0,3,0,0,0,0,0,1
17663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
46406,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,6,0,0,0,0,0,0,23,0,3,-1,-1,-1,-1,-1,-1,0,0,1
56388,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
5236,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,0,0,0,5,0,0,0,0,0,0,47,0,0,-1,-1,-1,-1,-1,-1,0,0,1
55216,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
26433,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,6,0,0,0,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,1
1413,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41540,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,4,0,0,1,0,0,0,33,0,9,0,0,0,0,0,0,0,0,1
31774,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,81,1,0,0,0,8,0,0,1,1,0,0,34,0,9,1,0,0,0,0,0,1,0,1
48103,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,3,0,0,0,0,0,0,9,0,8,-1,-1,-1,-1,-1,-1,0,0,1
13797,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,6,0,0,0,0,0,0,23,0,0,-1,-1,-1,-1,-1,-1,0,0,1
46085,5,1,0,5,1,7,0,0,0,0,0,0,0,0,0,0,1,149,2,0,0,0,7,0,0,1,1,0,0,37,0,9,2,0,0,0,1,0,0,0,1
17121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
41226,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,7,0,0,1,0,0,0,11,0,10,-1,-1,-1,-1,-1,-1,0,0,1
12956,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
25423,2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,216,1,0,0,0,11,0,0,1,0,0,0,19,0,9,0,0,1,0,0,0,0,0,1
30335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
25590,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
8569,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
2161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
20649,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,5,0,0,1,1,0,0,36,0,10,-1,-1,-1,-1,-1,-1,0,0,1
9813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21227,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
36189,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,4,0,0,0,0,0,0,32,0,0,-1,-1,-1,-1,-1,-1,0,0,1
2404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
11487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54357,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2,0,0,0,6,0,0,0,0,0,0,27,0,0,-1,-1,-1,-1,-1,-1,0,0,1
27092,3,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,1,218,2,0,0,0,3,0,0,1,0,0,0,36,0,9,0,0,1,0,0,0,0,0,1
27587,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57192,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,123,2,0,0,0,5,0,0,1,0,0,0,24,0,17,0,0,0,0,0,0,0,0,1
46581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
3624,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
33492,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
15959,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,81,2,0,0,0,9,0,0,1,2,0,0,54,0,9,-1,-1,-1,-1,-1,-1,0,0,1
52576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1784,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
48859,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,1,129,1,0,0,0,3,0,0,1,0,0,0,34,0,14,1,0,0,0,0,0,0,0,1
14614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
30989,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,0,0,0,6,0,0,0,0,0,0,34,0,0,-1,-1,-1,-1,-1,-1,0,0,1
17713,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,119,2,1,0,0,10,0,0,0,0,0,0,91,0,90,-1,-1,-1,-1,-1,-1,0,0,1
25810,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,7,0,0,0,0,0,0,46,0,0,-1,-1,-1,-1,-1,-1,0,0,1
15716,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
46440,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,6,0,0,0,0,0,0,33,0,32,-1,-1,-1,-1,-1,-1,0,0,1
28260,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,127,1,0,0,0,6,0,0,1,2,0,0,109,0,86,-1,-1,-1,-1,-1,-1,0,0,1
41893,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,3,0,0,0,5,0,0,1,0,0,0,14,0,8,-1,-1,-1,-1,-1,-1,0,0,0
36553,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,4,0,3,-1,-1,-1,-1,-1,-1,0,0,1
50631,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
48220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
14359,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,0,0,17,0,0,-1,-1,-1,-1,-1,-1,0,0,1
25562,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,73,2,0,0,0,6,0,0,0,0,1,0,46,0,4,0,0,0,0,0,0,0,0,1
14311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
20660,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
29569,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
42781,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,0,0,4,0,0,1,0,0,0,12,0,9,-1,-1,-1,-1,-1,-1,0,0,1
2178,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
42795,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,4,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
30570,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,4,0,0,0,0,0,0,26,0,4,-1,-1,-1,-1,-1,-1,0,0,1
21474,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,2,0,0,0,0,0,0,8,0,7,-1,-1,-1,-1,-1,-1,0,0,0
16726,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
1851,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
26716,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,3,0,0,0,0,0,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,1
11897,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,5,0,0,0,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,0,0,0
43614,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,3,0,0,0,8,0,0,0,0,0,0,13,0,0,-1,-1,-1,-1,-1,-1,0,0,1
56554,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
39027,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,28,1,107,2,0,0,0,7,0,0,0,0,1,0,91,0,85,-1,-1,-1,-1,-1,-1,0,0,0
45477,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,1,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
34170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,3,0,0,0,0,0,0,6,0,5,-1,-1,-1,-1,-1,-1,0,0,1
25910,7,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,91,2,0,0,0,5,0,0,3,0,1,0,37,0,0,2,0,0,0,0,0,1,0,1
45848,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39003,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,5,0,0,1,1,0,0,47,0,11,-1,-1,-1,-1,-1,-1,0,0,1
21091,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,4,0,0,1,0,0,0,16,0,15,-1,-1,-1,-1,-1,-1,0,0,1
46146,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,0,0,0,6,0,0,1,0,1,0,42,0,17,-1,-1,-1,-1,-1,-1,0,0,1
27795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
516,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
3705,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,6,0,0,0,0,0,0,16,0,0,-1,-1,-1,-1,-1,-1,0,0,1
51818,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
14704,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,12,0,0,0,1,0,0,32,0,0,-1,-1,-1,-1,-1,-1,0,0,1
44656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
43802,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,6,0,0,0,0,0,0,20,0,8,-1,-1,-1,-1,-1,-1,0,0,1
47096,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,6,0,0,0,0,0,0,6,0,5,-1,-1,-1,-1,-1,-1,0,0,0
43658,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,9,0,0,0,0,0,0,8,0,2,-1,-1,-1,-1,-1,-1,0,0,1
3859,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,51,2,0,0,0,6,0,0,2,0,0,0,31,0,18,-1,-1,-1,-1,-1,-1,0,0,1
26861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
22475,11,0,5,5,0,4,0,0,0,0,0,0,0,0,0,3,2,204,2,0,0,0,5,0,0,1,0,1,0,22,0,21,8,0,4,4,0,3,0,0,1
4116,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,93,1,1,0,0,6,0,0,3,0,0,0,76,0,32,-1,-1,-1,-1,-1,-1,0,0,1
20624,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,0
38315,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,0
24622,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
4550,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,4,0,0,0,0,0,0,16,0,0,-1,-1,-1,-1,-1,-1,0,0,1
13152,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,0,2,-1,-1,-1,-1,-1,-1,0,0,0
40184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
33969,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,48,2,0,0,0,12,0,0,1,0,0,0,15,0,0,-1,-1,-1,-1,-1,-1,0,0,1
24190,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,12,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
23936,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
53051,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1
34847,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12645,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
17571,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,1,0,0,6,0,0,0,0,0,0,41,0,0,-1,-1,-1,-1,-1,-1,0,0,1
30128,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,7,0,0,0,0,0,0,46,0,0,-1,-1,-1,-1,-1,-1,0,0,1
12544,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,6,0,0,0,0,0,0,22,0,0,-1,-1,-1,-1,-1,-1,0,0,1
42276,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1,0,0,0,8,0,0,0,0,0,0,58,0,0,-1,-1,-1,-1,-1,-1,0,0,1
23090,5,0,1,9,2,9,0,0,0,0,0,0,0,0,0,0,2,230,1,0,0,0,2,0,0,0,0,0,0,67,0,0,-1,-1,-1,-1,-1,-1,0,0,1
1516,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,12,0,0,1,0,0,0,21,0,0,-1,-1,-1,-1,-1,-1,0,0,1
27628,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,0,7,0,0,1,0,0,0,32,0,0,-1,-1,-1,-1,-1,-1,0,0,1
17703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41738,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,0,0,0,5,0,0,1,1,0,0,37,0,0,-1,-1,-1,-1,-1,-1,0,0,1
26294,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,219,1,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1
1289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13688,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
38824,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27110,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,5,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0
17689,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,7,0,0,2,0,0,0,19,0,13,-1,-1,-1,-1,-1,-1,0,0,1
1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
55892,4,2,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,113,2,0,0,0,3,0,0,0,2,1,0,65,0,0,2,0,1,0,0,0,0,0,1
34727,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,4,0,0,0,5,0,0,1,0,1,0,13,0,12,-1,-1,-1,-1,-1,-1,0,0,0
30973,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,1,0,0,10,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
6235,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,6,0,0,0,0,0,0,21,0,0,-1,-1,-1,-1,-1,-1,0,0,1
