,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
82318,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,8,0,0,1,0,0,0,15,5,-1,-1,-1,-1,-1,-1,0,0,1
88559,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,200,2,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
19479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
48882,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
79844,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,6,0,0,1,0,0,0,14,9,-1,-1,-1,-1,-1,-1,0,0,1
42610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58461,4,2,0,5,0,1,0,0,0,0,0,0,0,0,0,4,2,102,1,2,0,0,2,0,0,0,0,0,0,36,0,3,0,0,0,0,4,0,0,1
27138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1671,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,1,0,0,0,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,1,1
60480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
33393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78691,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,2,94,1,0,0,0,6,0,0,0,1,0,0,57,0,1,0,0,0,0,0,1,0,1
87029,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4,0,0,0,6,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,0,0
84432,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,36,2,0,0,0,5,0,0,2,0,1,0,23,0,-1,-1,-1,-1,-1,-1,0,0,1
67801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19863,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,5,0,0,0,0,0,0,15,2,-1,-1,-1,-1,-1,-1,0,0,1
19151,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,112,2,0,0,0,4,0,0,1,1,0,0,92,0,-1,-1,-1,-1,-1,-1,0,0,1
51278,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,94,2,0,0,0,4,0,0,1,5,0,0,78,46,-1,-1,-1,-1,-1,-1,0,0,0
14297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
79835,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
13809,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,1,0,0,0,0,0,15,0,-1,-1,-1,-1,-1,-1,0,0,1
55630,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58085,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,9,0,0,1,0,0,0,30,16,-1,-1,-1,-1,-1,-1,0,0,1
18500,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,41,4,0,0,0,4,0,0,1,0,0,0,10,9,0,0,0,0,0,0,0,0,0
72562,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,84,1,0,0,0,5,0,0,3,1,0,0,69,0,-1,-1,-1,-1,-1,-1,0,0,1
69643,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
50917,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,2,181,2,0,0,0,4,0,0,1,0,0,0,31,12,2,0,0,0,0,5,0,0,1
8671,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3524,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
71475,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,7,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,0,1
70261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
81174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38969,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,4,0,0,0,2,0,0,47,0,-1,-1,-1,-1,-1,-1,0,0,0
35452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
452,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
80128,4,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,90,1,1,0,0,8,0,0,1,0,0,0,12,9,2,0,0,0,0,0,0,0,1
74817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
69970,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
8746,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,6,0,0,1,0,0,0,17,9,-1,-1,-1,-1,-1,-1,0,0,1
35686,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,1,0,2,0,0,0,54,20,-1,-1,-1,-1,-1,-1,0,0,1
44244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36802,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
75754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
47978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
46914,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,9,0,0,0,0,0,0,17,1,-1,-1,-1,-1,-1,-1,0,0,0
11035,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
54052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
75438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
62793,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,4,0,0,0,13,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
32346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
16954,3,1,0,6,1,3,1,0,0,0,1,0,0,0,0,2,2,259,0,0,0,0,0,0,0,1,0,0,0,54,0,2,1,0,1,1,2,1,0,1
9289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
15608,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56482,3,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,77,1,1,0,0,10,0,0,0,2,0,0,33,0,2,0,0,0,0,0,1,0,1
37299,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
70642,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,1,0,0,6,0,0,0,0,0,0,41,0,-1,-1,-1,-1,-1,-1,0,0,1
9053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
69389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
65372,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,30,1,0,0,0,5,0,0,0,0,0,1,14,13,-1,-1,-1,-1,-1,-1,0,0,1
51107,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
78809,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
68859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
84259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
23413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
29805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
59587,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,1,1,1,0,19,18,-1,-1,-1,-1,-1,-1,0,0,0
83085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5011,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,0,0,0,5,0,0,0,0,0,0,48,0,-1,-1,-1,-1,-1,-1,0,0,1
54985,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,4,0,0,1,0,0,0,24,13,-1,-1,-1,-1,-1,-1,0,0,1
30150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
69651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
31581,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
74082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
49568,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
66429,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,3,0,0,0,0,0,0,23,0,-1,-1,-1,-1,-1,-1,0,0,1
59909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
68743,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,3,0,0,1,0,0,0,13,8,-1,-1,-1,-1,-1,-1,0,0,1
7877,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,0,0,0,6,0,0,0,0,0,0,36,0,-1,-1,-1,-1,-1,-1,0,0,1
14081,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,98,2,0,0,0,11,0,0,1,0,0,0,68,12,-1,-1,-1,-1,-1,-1,0,0,1
44100,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,81,1,0,0,0,7,0,0,0,0,0,0,63,0,-1,-1,-1,-1,-1,-1,0,0,1
73925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32094,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,6,0,0,1,1,0,0,23,22,-1,-1,-1,-1,-1,-1,0,0,1
22230,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
27169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
25193,3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,2,92,1,0,0,0,4,0,0,1,1,0,0,53,9,1,0,0,0,0,0,1,0,1
57664,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,76,3,0,0,0,6,0,0,0,1,0,0,57,0,-1,-1,-1,-1,-1,-1,0,0,1
26072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39839,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
212,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,61,2,0,0,0,7,0,0,0,0,5,0,45,39,-1,-1,-1,-1,-1,-1,0,0,0
64285,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,6,0,0,1,1,0,0,33,9,-1,-1,-1,-1,-1,-1,0,0,1
19164,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,8,0,0,0,0,0,0,11,6,-1,-1,-1,-1,-1,-1,0,0,1
36193,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,57,3,0,0,0,5,0,0,3,0,0,0,39,26,-1,-1,-1,-1,-1,-1,0,0,1
65484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
6617,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
82620,4,1,3,3,0,2,1,0,0,0,0,0,0,0,0,0,2,174,2,0,0,0,7,0,0,1,0,0,0,45,10,1,1,3,0,0,0,1,0,1
21982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
52319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85860,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
72619,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
73353,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,7,0,0,0,0,0,0,3,2,-1,-1,-1,-1,-1,-1,0,0,0
78267,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,1,0,0,11,0,0,0,0,0,0,19,0,-1,-1,-1,-1,-1,-1,0,0,1
1035,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
79245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13017,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
9199,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,73,2,0,0,0,6,0,0,0,0,1,0,46,4,0,0,0,0,0,0,0,0,1
25374,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32901,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,3,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,0,1
33425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
78599,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57340,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,1,0,0,5,0,0,0,0,0,0,38,0,-1,-1,-1,-1,-1,-1,0,0,1
43528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
86743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
81597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
55901,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
67874,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
31166,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,133,2,0,0,0,2,0,0,4,6,0,0,119,0,-1,-1,-1,-1,-1,-1,0,0,1
57667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
60718,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,7,0,0,1,0,2,0,83,7,-1,-1,-1,-1,-1,-1,0,0,1
82448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
59170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
37037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
971,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,1,0,0,0,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,1,1
62962,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
27782,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21842,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
12555,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
18278,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
50731,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,106,3,0,0,0,1,0,0,7,0,0,0,92,26,-1,-1,-1,-1,-1,-1,0,0,1
25779,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
65019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
63990,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,179,1,0,0,0,3,0,0,1,0,0,0,18,17,0,0,0,0,0,0,0,0,1
49669,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
31144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
84808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
